"","State","county","fips","pred","with_without"
"1632","North Carolina","Granville County",37077,-85,"with"
"1633","North Carolina","Greene County",37079,-76,"with"
"1634","North Carolina","Guilford County",37081,-99,"with"
"1635","North Carolina","Halifax County",37083,-57,"with"
"1636","North Carolina","Harnett County",37085,-86,"with"
"1637","North Carolina","Haywood County",37087,-92,"with"
"1638","North Carolina","Henderson County",37089,-98,"with"
"1639","North Carolina","Hertford County",37091,-85,"with"
"1640","North Carolina","Hoke County",37093,-99,"with"
"1641","North Carolina","Iredell County",37097,-74,"with"
"1642","North Carolina","Jackson County",37099,-77,"with"
"1643","North Carolina","Johnston County",37101,-84,"with"
"1644","North Carolina","Jones County",37103,-83,"with"
"1645","North Carolina","Lee County",37105,-87,"with"
"1646","North Carolina","Lenoir County",37107,-82,"with"
"1647","North Carolina","Lincoln County",37109,-76,"with"
"1648","North Carolina","McDowell County",37111,-69,"with"
"1649","North Carolina","Macon County",37113,-99,"with"
"1650","North Carolina","Madison County",37115,-98,"with"
"1651","North Carolina","Martin County",37117,-85,"with"
"1652","North Carolina","Mecklenburg County",37119,-99,"with"
"1653","North Carolina","Mitchell County",37121,-92,"with"
"1654","North Carolina","Montgomery County",37123,-68,"with"
"1655","North Carolina","Moore County",37125,-89,"with"
"1656","North Carolina","Nash County",37127,-75,"with"
"1657","North Carolina","New Hanover County",37129,-83,"with"
"1658","North Carolina","Northampton County",37131,-90,"with"
"1659","North Carolina","Onslow County",37133,-90,"with"
"1660","North Carolina","Orange County",37135,-99,"with"
"1661","North Carolina","Pamlico County",37137,-80,"with"
"1662","North Carolina","Pasquotank County",37139,-69,"with"
"1663","North Carolina","Pender County",37141,-79,"with"
"1664","North Carolina","Perquimans County",37143,-81,"with"
"1665","North Carolina","Person County",37145,-73,"with"
"1666","North Carolina","Pitt County",37147,-78,"with"
"1667","North Carolina","Polk County",37149,-91,"with"
"1668","North Carolina","Randolph County",37151,-80,"with"
"1669","North Carolina","Richmond County",37153,-63,"with"
"1670","North Carolina","Robeson County",37155,-68,"with"
"1671","North Carolina","Rockingham County",37157,-79,"with"
"1672","North Carolina","Rowan County",37159,-81,"with"
"1673","North Carolina","Rutherford County",37161,-79,"with"
"1674","North Carolina","Sampson County",37163,-73,"with"
"1675","North Carolina","Scotland County",37165,-77,"with"
"1676","North Carolina","Stanly County",37167,-64,"with"
"1677","North Carolina","Stokes County",37169,-86,"with"
"1678","North Carolina","Surry County",37171,-62,"with"
"1679","North Carolina","Swain County",37173,-89,"with"
"1680","North Carolina","Transylvania County",37175,-82,"with"
"1681","North Carolina","Union County",37179,-91,"with"
"1682","North Carolina","Vance County",37181,-70,"with"
"1683","North Carolina","Wake County",37183,-99,"with"
"1684","North Carolina","Warren County",37185,-70,"with"
"1685","North Carolina","Washington County",37187,-93,"with"
"1686","North Carolina","Watauga County",37189,-36,"with"
"1687","North Carolina","Wayne County",37191,-78,"with"
"1688","North Carolina","Wilkes County",37193,-51,"with"
"1689","North Carolina","Wilson County",37195,-68,"with"
"1690","North Carolina","Yadkin County",37197,-77,"with"
"1691","North Carolina","Yancey County",37199,-99,"with"
"1692","North Dakota","Barnes County",38003,-87,"with"
"1693","North Dakota","Burleigh County",38015,-71,"with"
"1694","North Dakota","Cass County",38017,-99,"with"
"1695","North Dakota","Grand Forks County",38035,-99,"with"
"1696","North Dakota","McKenzie County",38053,-93,"with"
"1697","North Dakota","Mercer County",38057,-91,"with"
"1698","North Dakota","Morton County",38059,-87,"with"
"1699","North Dakota","Mountrail County",38061,-85,"with"
"1700","North Dakota","Ramsey County",38071,-60,"with"
"1701","North Dakota","Richland County",38077,-97,"with"
"1702","North Dakota","Stark County",38089,-59,"with"
"1703","North Dakota","Stutsman County",38093,-90,"with"
"1704","North Dakota","Traill County",38097,-100,"with"
"1705","North Dakota","Walsh County",38099,-100,"with"
"1706","North Dakota","Ward County",38101,-81,"with"
"1707","North Dakota","Williams County",38105,-75,"with"
"1708","Ohio","Adams County",39001,-96,"with"
"1709","Ohio","Allen County",39003,-99,"with"
"1710","Ohio","Ashland County",39005,-97,"with"
"1711","Ohio","Ashtabula County",39007,-98,"with"
"1712","Ohio","Athens County",39009,-91,"with"
"1713","Ohio","Auglaize County",39011,-97,"with"
"1714","Ohio","Belmont County",39013,-88,"with"
"1715","Ohio","Brown County",39015,-76,"with"
"1716","Ohio","Butler County",39017,-96,"with"
"1717","Ohio","Carroll County",39019,-97,"with"
"1718","Ohio","Champaign County",39021,-98,"with"
"1719","Ohio","Clark County",39023,-99,"with"
"1720","Ohio","Clermont County",39025,-97,"with"
"1721","Ohio","Clinton County",39027,-95,"with"
"1722","Ohio","Columbiana County",39029,-98,"with"
"1723","Ohio","Coshocton County",39031,-91,"with"
"1724","Ohio","Crawford County",39033,-100,"with"
"1725","Ohio","Cuyahoga County",39035,-100,"with"
"1726","Ohio","Darke County",39037,-99,"with"
"1727","Ohio","Defiance County",39039,-100,"with"
"1728","Ohio","Delaware County",39041,-97,"with"
"1729","Ohio","Erie County",39043,-98,"with"
"1730","Ohio","Fairfield County",39045,-97,"with"
"1731","Ohio","Fayette County",39047,-89,"with"
"1732","Ohio","Franklin County",39049,-100,"with"
"1733","Ohio","Fulton County",39051,-100,"with"
"1734","Ohio","Gallia County",39053,-70,"with"
"1735","Ohio","Geauga County",39055,-100,"with"
"1736","Ohio","Greene County",39057,-98,"with"
"1737","Ohio","Guernsey County",39059,-83,"with"
"1738","Ohio","Hamilton County",39061,-98,"with"
"1739","Ohio","Hancock County",39063,-99,"with"
"1740","Ohio","Hardin County",39065,-100,"with"
"1741","Ohio","Harrison County",39067,-100,"with"
"1742","Ohio","Henry County",39069,-96,"with"
"1743","Ohio","Highland County",39071,-91,"with"
"1744","Ohio","Hocking County",39073,-96,"with"
"1745","Ohio","Holmes County",39075,-91,"with"
"1746","Ohio","Huron County",39077,-99,"with"
"1747","Ohio","Jackson County",39079,-81,"with"
"1748","Ohio","Jefferson County",39081,-98,"with"
"1749","Ohio","Knox County",39083,-98,"with"
"1750","Ohio","Lake County",39085,-100,"with"
"1751","Ohio","Lawrence County",39087,-88,"with"
"1752","Ohio","Licking County",39089,-95,"with"
"1753","Ohio","Logan County",39091,-99,"with"
"1754","Ohio","Lorain County",39093,-100,"with"
"1755","Ohio","Lucas County",39095,-100,"with"
"1756","Ohio","Madison County",39097,-93,"with"
"1757","Ohio","Mahoning County",39099,-96,"with"
"1758","Ohio","Marion County",39101,-99,"with"
"1759","Ohio","Medina County",39103,-97,"with"
"1760","Ohio","Meigs County",39105,-97,"with"
"1761","Ohio","Mercer County",39107,-99,"with"
"1762","Ohio","Miami County",39109,-98,"with"
"1763","Ohio","Monroe County",39111,-100,"with"
"1764","Ohio","Montgomery County",39113,-99,"with"
"1765","Ohio","Morgan County",39115,-91,"with"
"1766","Ohio","Morrow County",39117,-100,"with"
"1767","Ohio","Muskingum County",39119,-88,"with"
"1768","Ohio","Noble County",39121,-81,"with"
"1769","Ohio","Ottawa County",39123,-93,"with"
"1770","Ohio","Paulding County",39125,-100,"with"
"1771","Ohio","Perry County",39127,-96,"with"
"1772","Ohio","Pickaway County",39129,-93,"with"
"1773","Ohio","Pike County",39131,-92,"with"
"1774","Ohio","Portage County",39133,-99,"with"
"1775","Ohio","Preble County",39135,-96,"with"
"1776","Ohio","Putnam County",39137,-100,"with"
"1777","Ohio","Richland County",39139,-99,"with"
"1778","Ohio","Ross County",39141,-90,"with"
"1779","Ohio","Sandusky County",39143,-99,"with"
"1780","Ohio","Scioto County",39145,-86,"with"
"1781","Ohio","Seneca County",39147,-94,"with"
"1782","Ohio","Shelby County",39149,-100,"with"
"1783","Ohio","Stark County",39151,-96,"with"
"1784","Ohio","Summit County",39153,-99,"with"
"1785","Ohio","Trumbull County",39155,-98,"with"
"1786","Ohio","Tuscarawas County",39157,-94,"with"
"1787","Ohio","Union County",39159,-98,"with"
"1788","Ohio","Van Wert County",39161,-99,"with"
"1789","Ohio","Vinton County",39163,-98,"with"
"1790","Ohio","Warren County",39165,-95,"with"
"1791","Ohio","Washington County",39167,-97,"with"
"1792","Ohio","Wayne County",39169,-100,"with"
"1793","Ohio","Williams County",39171,-100,"with"
"1794","Ohio","Wood County",39173,-99,"with"
"1795","Ohio","Wyandot County",39175,-98,"with"
"1796","Oklahoma","Adair County",40001,-78,"with"
"1797","Oklahoma","Alfalfa County",40003,-96,"with"
"1798","Oklahoma","Atoka County",40005,-36,"with"
"1799","Oklahoma","Beckham County",40009,-52,"with"
"1800","Oklahoma","Blaine County",40011,-61,"with"
"1801","Oklahoma","Bryan County",40013,-76,"with"
"1802","Oklahoma","Caddo County",40015,-72,"with"
"1803","Oklahoma","Canadian County",40017,-86,"with"
"1804","Oklahoma","Carter County",40019,-64,"with"
"1805","Oklahoma","Cherokee County",40021,-80,"with"
"1806","Oklahoma","Choctaw County",40023,-79,"with"
"1807","Oklahoma","Cleveland County",40027,-89,"with"
"1808","Oklahoma","Coal County",40029,-68,"with"
"1809","Oklahoma","Comanche County",40031,-94,"with"
"1810","Oklahoma","Cotton County",40033,-96,"with"
"1811","Oklahoma","Craig County",40035,-82,"with"
"1812","Oklahoma","Creek County",40037,-89,"with"
"1813","Oklahoma","Custer County",40039,-49,"with"
"1814","Oklahoma","Delaware County",40041,-60,"with"
"1815","Oklahoma","Dewey County",40043,-57,"with"
"1816","Oklahoma","Ellis County",40045,-51,"with"
"1817","Oklahoma","Garfield County",40047,-76,"with"
"1818","Oklahoma","Garvin County",40049,-77,"with"
"1819","Oklahoma","Grady County",40051,-86,"with"
"1820","Oklahoma","Greer County",40055,-67,"with"
"1821","Oklahoma","Haskell County",40061,-61,"with"
"1822","Oklahoma","Hughes County",40063,-95,"with"
"1823","Oklahoma","Jackson County",40065,-67,"with"
"1824","Oklahoma","Johnston County",40069,-86,"with"
"1825","Oklahoma","Kay County",40071,-63,"with"
"1826","Oklahoma","Kingfisher County",40073,-80,"with"
"1827","Oklahoma","Kiowa County",40075,-94,"with"
"1828","Oklahoma","Latimer County",40077,-65,"with"
"1829","Oklahoma","Le Flore County",40079,-72,"with"
"1830","Oklahoma","Lincoln County",40081,-61,"with"
"1831","Oklahoma","Logan County",40083,-86,"with"
"1832","Oklahoma","Love County",40085,-52,"with"
"1833","Oklahoma","McClain County",40087,-83,"with"
"1834","Oklahoma","McCurtain County",40089,-24,"with"
"1835","Oklahoma","McIntosh County",40091,-54,"with"
"1836","Oklahoma","Major County",40093,-76,"with"
"1837","Oklahoma","Marshall County",40095,-70,"with"
"1838","Oklahoma","Mayes County",40097,-80,"with"
"1839","Oklahoma","Murray County",40099,-74,"with"
"1840","Oklahoma","Muskogee County",40101,-68,"with"
"1841","Oklahoma","Noble County",40103,-88,"with"
"1842","Oklahoma","Nowata County",40105,-98,"with"
"1843","Oklahoma","Okfuskee County",40107,-90,"with"
"1844","Oklahoma","Oklahoma County",40109,-92,"with"
"1845","Oklahoma","Okmulgee County",40111,-84,"with"
"1846","Oklahoma","Osage County",40113,-82,"with"
"1847","Oklahoma","Ottawa County",40115,-63,"with"
"1848","Oklahoma","Pawnee County",40117,-88,"with"
"1849","Oklahoma","Payne County",40119,-60,"with"
"1850","Oklahoma","Pittsburg County",40121,-65,"with"
"1851","Oklahoma","Pontotoc County",40123,-69,"with"
"1852","Oklahoma","Pottawatomie County",40125,-81,"with"
"1853","Oklahoma","Pushmataha County",40127,-69,"with"
"1854","Oklahoma","Rogers County",40131,-83,"with"
"1855","Oklahoma","Seminole County",40133,-81,"with"
"1856","Oklahoma","Sequoyah County",40135,-80,"with"
"1857","Oklahoma","Stephens County",40137,-71,"with"
"1858","Oklahoma","Texas County",40139,-48,"with"
"1859","Oklahoma","Tillman County",40141,-90,"with"
"1860","Oklahoma","Tulsa County",40143,-91,"with"
"1861","Oklahoma","Wagoner County",40145,-86,"with"
"1862","Oklahoma","Washington County",40147,-77,"with"
"1863","Oklahoma","Washita County",40149,-78,"with"
"1864","Oklahoma","Woods County",40151,-17,"with"
"1865","Oklahoma","Woodward County",40153,-55,"with"
"1866","Oregon","Baker County",41001,-98,"with"
"1867","Oregon","Benton County",41003,-100,"with"
"1868","Oregon","Clackamas County",41005,-100,"with"
"1869","Oregon","Clatsop County",41007,-99,"with"
"1870","Oregon","Columbia County",41009,-100,"with"
"1871","Oregon","Coos County",41011,-99,"with"
"1872","Oregon","Crook County",41013,-99,"with"
"1873","Oregon","Curry County",41015,-96,"with"
"1874","Oregon","Deschutes County",41017,-99,"with"
"1875","Oregon","Douglas County",41019,-100,"with"
"1876","Oregon","Hood River County",41027,-100,"with"
"1877","Oregon","Jackson County",41029,-100,"with"
"1878","Oregon","Jefferson County",41031,-100,"with"
"1879","Oregon","Josephine County",41033,-99,"with"
"1880","Oregon","Klamath County",41035,-99,"with"
"1881","Oregon","Lane County",41039,-100,"with"
"1882","Oregon","Lincoln County",41041,-99,"with"
"1883","Oregon","Linn County",41043,-100,"with"
"1884","Oregon","Malheur County",41045,-99,"with"
"1885","Oregon","Marion County",41047,-100,"with"
"1886","Oregon","Morrow County",41049,-100,"with"
"1887","Oregon","Multnomah County",41051,-100,"with"
"1888","Oregon","Polk County",41053,-100,"with"
"1889","Oregon","Tillamook County",41057,-99,"with"
"1890","Oregon","Umatilla County",41059,-97,"with"
"1891","Oregon","Union County",41061,-98,"with"
"1892","Oregon","Wasco County",41065,-99,"with"
"1893","Oregon","Washington County",41067,-100,"with"
"1894","Oregon","Yamhill County",41071,-100,"with"
"1895","Pennsylvania","Adams County",42001,-100,"with"
"1896","Pennsylvania","Allegheny County",42003,-100,"with"
"1897","Pennsylvania","Armstrong County",42005,-99,"with"
"1898","Pennsylvania","Beaver County",42007,-100,"with"
"1899","Pennsylvania","Bedford County",42009,-89,"with"
"1900","Pennsylvania","Berks County",42011,-100,"with"
"1901","Pennsylvania","Blair County",42013,-99,"with"
"1902","Pennsylvania","Bradford County",42015,-100,"with"
"1903","Pennsylvania","Bucks County",42017,-100,"with"
"1904","Pennsylvania","Butler County",42019,-100,"with"
"1905","Pennsylvania","Cambria County",42021,-99,"with"
"1906","Pennsylvania","Carbon County",42025,-100,"with"
"1907","Pennsylvania","Centre County",42027,-100,"with"
"1908","Pennsylvania","Chester County",42029,-100,"with"
"1909","Pennsylvania","Clarion County",42031,-99,"with"
"1910","Pennsylvania","Clearfield County",42033,-97,"with"
"1911","Pennsylvania","Clinton County",42035,-99,"with"
"1912","Pennsylvania","Columbia County",42037,-99,"with"
"1913","Pennsylvania","Crawford County",42039,-100,"with"
"1914","Pennsylvania","Cumberland County",42041,-100,"with"
"1915","Pennsylvania","Dauphin County",42043,-100,"with"
"1916","Pennsylvania","Delaware County",42045,-100,"with"
"1917","Pennsylvania","Elk County",42047,-99,"with"
"1918","Pennsylvania","Erie County",42049,-100,"with"
"1919","Pennsylvania","Fayette County",42051,-92,"with"
"1920","Pennsylvania","Franklin County",42055,-100,"with"
"1921","Pennsylvania","Fulton County",42057,-87,"with"
"1922","Pennsylvania","Greene County",42059,-100,"with"
"1923","Pennsylvania","Huntingdon County",42061,-98,"with"
"1924","Pennsylvania","Indiana County",42063,-97,"with"
"1925","Pennsylvania","Jefferson County",42065,-97,"with"
"1926","Pennsylvania","Juniata County",42067,-100,"with"
"1927","Pennsylvania","Lackawanna County",42069,-100,"with"
"1928","Pennsylvania","Lancaster County",42071,-100,"with"
"1929","Pennsylvania","Lawrence County",42073,-94,"with"
